from,to,type,subtype
mmu:18747,mmu:12288,PPrel,activation
mmu:18747,mmu:12289,PPrel,activation
mmu:18747,mmu:12292,PPrel,activation
mmu:18747,mmu:54652,PPrel,activation
mmu:18747,mmu:18609,PPrel,activation
mmu:18747,mmu:16440,PPrel,activation
mmu:18747,mmu:20927,PPrel,activation
mmu:18749,mmu:11909,PPrel,activation
mmu:18749,mmu:11911,PPrel,activation
mmu:18749,mmu:12912,PPrel,activation
mmu:18749,mmu:12913,PPrel,activation
mmu:18749,mmu:12915,PPrel,activation
mmu:18749,mmu:208647,PPrel,activation
mmu:18749,mmu:208677,PPrel,activation
mmu:18749,mmu:231991,PPrel,activation
mmu:18749,mmu:26427,PPrel,activation
mmu:18749,mmu:78284,PPrel,activation
mmu:18749,mmu:12288,PPrel,activation
mmu:18749,mmu:12289,PPrel,activation
mmu:18749,mmu:12292,PPrel,activation
mmu:18749,mmu:54652,PPrel,activation
mmu:18749,mmu:18609,PPrel,activation
mmu:18749,mmu:16440,PPrel,activation
mmu:18749,mmu:20927,PPrel,activation
mmu:14683,mmu:104110,PPrel,activation
mmu:14683,mmu:104111,PPrel,activation
mmu:14683,mmu:11512,PCrel,activation
mmu:14683,mmu:11513,PPrel,activation
mmu:14683,mmu:11514,PPrel,activation
mmu:14683,mmu:11515,PPrel,activation
mmu:14683,mmu:210044,PPrel,activation
mmu:14683,mmu:224129,PPrel,activation
mmu:14683,mmu:432530,PPrel,activation
mmu:14672,mmu:18795,PPrel,activation
mmu:14672,mmu:18796,PCrel,activation
mmu:14672,mmu:18797,PPrel,activation
mmu:14672,mmu:18798,PPrel,activation
mmu:14682,mmu:18795,PCrel,activation
mmu:14682,mmu:18796,PPrel,activation
mmu:14682,mmu:18797,PPrel,activation
mmu:14682,mmu:18798,PPrel,activation
mmu:14526,mmu:14652,PPrel,activation
cpd:C00575,mmu:18747,PPrel,activation
cpd:C00575,mmu:18749,PPrel,activation
cpd:C00575,mmu:56508,PPrel,activation
cpd:C00076,mmu:108058,PPrel,activation
cpd:C00076,mmu:12322,PPrel,activation
cpd:C00076,mmu:12323,PPrel,activation
cpd:C00076,mmu:12325,PCrel,activation
cpd:C00002,mmu:68667,PCrel,activation
cpd:C00002,mmu:20927,PCrel,activation
cpd:C01245,mmu:16440,PCrel,activation
cpd:C00165,mmu:18750,PCrel,activation
cpd:C00165,mmu:18751,PCrel,activation
cpd:C00165,mmu:18752,PCrel,activation
cpd:C01996,mmu:12671,PCrel,activation
mmu:11909,mmu:16333,PCrel,activation
mmu:11909,mmu:16334,PCrel,activation
mmu:11911,mmu:16333,PCrel,activation
mmu:11911,mmu:16334,PCrel,activation
mmu:12912,mmu:16333,PCrel,activation
mmu:12912,mmu:16334,PCrel,activation
mmu:12913,mmu:16333,PCrel,activation
mmu:12913,mmu:16334,PCrel,activation
mmu:12915,mmu:16333,GErel,expression
mmu:12915,mmu:16334,GErel,expression
mmu:208647,mmu:16333,GErel,expression
mmu:208647,mmu:16334,GErel,expression
mmu:208677,mmu:16333,GErel,expression
mmu:208677,mmu:16334,GErel,expression
mmu:231991,mmu:16333,GErel,expression
mmu:231991,mmu:16334,GErel,expression
mmu:26427,mmu:16333,GErel,expression
mmu:26427,mmu:16334,GErel,expression
mmu:78284,mmu:16333,GErel,expression
mmu:78284,mmu:16334,GErel,expression
mmu:233081,mmu:14672,GErel,expression
mmu:233081,mmu:14682,GErel,expression
cpd:C00162,mmu:233081,GErel,expression
mmu:56508,mmu:20191,GErel,expression
mmu:56508,mmu:20927,GErel,expression
mmu:56508,mmu:116838,GErel,expression
mmu:56508,mmu:26875,GErel,expression
mmu:116838,mmu:19339,GErel,expression
mmu:12425,mmu:14672,GErel,expression
mmu:12425,mmu:14682,GErel,expression
mmu:14607,mmu:236781,PCrel,inhibition
mmu:236781,mmu:14683,PCrel,inhibition
mmu:11516,mmu:11517,PPrel,inhibition
mmu:11517,mmu:14683,PPrel,inhibition
mmu:11517,mmu:14672,PPrel,inhibition
mmu:11517,mmu:14682,PPrel,activation
mmu:18609,mmu:16333,PPrel,activation
mmu:18609,mmu:16334,PPrel,activation
mmu:26875,mmu:19339,PPrel,activation
mmu:12424,mmu:12425,PPrel,activation
mmu:18750,mmu:26401,PPrel,compound
mmu:18750,mmu:26405,PPrel,compound
mmu:18750,mmu:26406,PPrel,compound
mmu:18750,mmu:26407,PPrel,compound
mmu:18750,mmu:23939,PPrel,compound
mmu:18750,mmu:18783,PPrel,compound
mmu:18750,mmu:211429,PPrel,compound
mmu:18750,mmu:232889,PPrel,compound
mmu:18750,mmu:271844,PPrel,compound
mmu:18750,mmu:329502,PPrel,compound
mmu:18750,mmu:78390,PPrel,compound
mmu:18750,mmu:18805,PPrel,compound
mmu:18750,mmu:18806,PPrel,compound
mmu:18750,mmu:20779,PPrel,compound
mmu:18750,mmu:19229,PPrel,compound
mmu:18750,mmu:17387,PPrel,compound
mmu:18750,mmu:110157,PPrel,compound
mmu:18751,mmu:26401,PPrel,compound
mmu:18751,mmu:26405,PPrel,compound
mmu:18751,mmu:26406,PPrel,compound
mmu:18751,mmu:26407,PPrel,compound
mmu:18751,mmu:23939,PPrel,compound
mmu:18751,mmu:18783,PPrel,compound
mmu:18751,mmu:211429,PPrel,compound
mmu:18751,mmu:232889,PPrel,compound
mmu:18751,mmu:271844,PPrel,compound
mmu:18751,mmu:329502,PPrel,compound
mmu:18751,mmu:78390,PPrel,compound
mmu:18751,mmu:18805,PPrel,compound
mmu:18751,mmu:18806,PPrel,compound
mmu:18751,mmu:20779,PPrel,compound
mmu:18751,mmu:19229,PPrel,compound
mmu:18751,mmu:17387,PPrel,compound
mmu:18751,mmu:110157,PPrel,compound
mmu:18753,mmu:26401,PPrel,compound
mmu:18753,mmu:26405,PPrel,compound
mmu:18753,mmu:26406,PPrel,compound
mmu:18753,mmu:26407,PPrel,compound
mmu:18753,mmu:23939,PPrel,compound
mmu:18753,mmu:18783,PPrel,compound
mmu:18753,mmu:211429,PPrel,compound
mmu:18753,mmu:232889,PPrel,compound
mmu:18753,mmu:271844,PPrel,compound
mmu:18753,mmu:329502,PPrel,compound
mmu:18753,mmu:78390,PPrel,compound
mmu:18753,mmu:18805,PPrel,compound
mmu:18753,mmu:18806,PPrel,compound
mmu:18753,mmu:20779,PPrel,compound
mmu:18753,mmu:19229,PPrel,compound
mmu:18753,mmu:17387,PPrel,compound
mmu:18753,mmu:110157,PPrel,compound
mmu:104110,mmu:18747,PPrel,compound
mmu:104110,mmu:18749,PPrel,compound
mmu:104111,mmu:18747,PPrel,compound
mmu:104111,mmu:18749,PPrel,compound
mmu:11512,mmu:18747,PPrel,compound
mmu:11512,mmu:18749,PPrel,compound
mmu:11513,mmu:18747,PPrel,compound
mmu:11513,mmu:18749,PPrel,compound
mmu:11514,mmu:18747,PPrel,compound
mmu:11514,mmu:18749,PPrel,compound
mmu:11515,mmu:18747,PPrel,compound
mmu:11515,mmu:18749,PPrel,compound
mmu:210044,mmu:18747,PPrel,activation
mmu:210044,mmu:18749,PPrel,activation
mmu:224129,mmu:18747,PPrel,activation
mmu:224129,mmu:18749,PPrel,activation
mmu:432530,mmu:18747,PPrel,activation
mmu:432530,mmu:18749,PPrel,activation
mmu:18795,mmu:16438,PPrel,activation
mmu:18795,mmu:16439,PPrel,activation
mmu:18795,mmu:16440,PPrel,activation
mmu:18795,mmu:18750,PPrel,activation
mmu:18795,mmu:18751,PPrel,activation
mmu:18795,mmu:18753,PPrel,activation
mmu:18796,mmu:16438,PPrel,activation
mmu:18796,mmu:16439,PPrel,activation
mmu:18796,mmu:16440,PPrel,activation
