基金
代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,手续费
007386,浙商中证50,02-14,1.0286,1.0286,0.22,2.49,-1.94,12.62,19.74,---,---,---,3.12,5.00,0.00
006339,银华MSCI,02-14,1.0929,1.0929,0.54,2.09,-2.47,4.57,10.47,---,---,---,-0.17,9.29,0.12
007874,华宝科技ET,02-14,1.2705,1.2705,0.00,2.21,7.03,18.22,---,---,---,---,15.29,27.05,0.00
006144,恒生前海中证,02-14,1.0959,1.0959,0.65,3.11,-4.43,8.05,16.03,---,---,---,-0.46,9.59,0.00
007301,国联安中证半,02-14,1.9289,1.9289,1.37,6.26,20.51,51.07,84.41,---,---,---,34.64,92.87,0.00
007154,添富中证银行,02-14,0.9872,0.9872,0.84,0.83,-7.88,-5.73,-0.98,---,---,---,-7.56,-1.28,0.00
007839,汇添富中证长,02-14,1.0241,1.0241,0.43,2.13,-4.16,1.64,---,---,---,---,-2.50,2.41,0.12
007404,华宝沪深30,02-14,1.4577,1.4577,0.59,2.56,-2.96,4.43,12.29,---,---,---,-1.02,23.94,0.00
007541,新华MSCI,02-14,1.0573,1.0573,0.52,2.55,-1.69,6.35,5.73,---,---,---,0.85,5.73,0.12
007471,博道叁佰智航,02-14,1.1761,1.1761,0.52,2.34,-2.45,4.75,15.22,---,---,---,0.17,17.61,0.00
007672,建信中证红利,02-14,1,1,0.35,2.63,-5.41,-0.20,---,---,---,---,-4.51,0.00,0.00
007230,兴全沪深30,02-14,2.0749,2.0749,0.48,1.20,-4.55,2.43,7.96,---,---,---,-2.42,13.25,0.00
007143,国投瑞银沪深,02-14,1.0559,1.0559,0.70,2.27,-3.83,2.76,6.18,---,---,---,-1.39,5.59,0.12
007138,鹏扬元合量化,02-14,1.0183,1.0183,0.53,1.55,-4.91,0.23,2.08,---,---,---,-2.95,1.83,0.00
007474,华夏创成长E,02-14,1.3113,1.3113,0.81,4.08,7.63,15.19,30.61,---,---,---,14.26,31.13,0.12
007664,永赢创业板指,02-14,1.2107,1.2107,0.21,2.45,8.20,21.79,---,---,---,---,15.28,21.07,0.10
007300,国联安中证半,02-14,1.9366,1.9366,1.37,6.27,20.53,51.16,84.98,---,---,---,34.68,93.64,0.08
007685,华商电子行业,02-14,1.3056,1.3056,0.67,4.69,9.13,29.36,---,---,---,---,19.94,30.56,0.15
007467,华泰柏瑞中证,02-14,1.0062,1.0062,0.72,2.85,-6.96,0.94,1.48,---,---,---,-6.28,0.62,0.00
007276,银河沪深30,02-14,1.0666,1.0666,0.79,2.28,-3.82,4.63,---,---,---,---,-1.30,6.66,0.00
007413,长城中证50,02-14,1.0871,1.0871,0.17,1.65,-3.27,9.42,14.98,---,---,---,1.80,16.62,0.00
007470,博道叁佰智航,02-14,1.1793,1.1793,0.51,2.34,-2.42,4.85,15.46,---,---,---,0.21,17.93,0.12
007665,永赢创业板指,02-14,1.2103,1.2103,0.20,2.45,8.20,21.77,---,---,---,---,15.27,21.03,0.00
007135,广发中证10,02-14,1.0234,1.0234,0.64,1.99,-5.47,-0.88,4.49,---,---,---,-4.25,2.34,0.12
007133,嘉实长青竞争,02-14,1.1005,1.1005,0.78,2.13,-3.73,6.30,9.40,---,---,---,-0.26,10.05,0.15
007523,汇添富内需增,02-14,1.0489,1.0489,0.73,3.52,-0.19,1.05,5.06,---,---,---,1.81,4.89,0.15
007287,合煦智远消费,02-14,1.0308,1.0308,0.42,1.76,-6.76,2.59,3.41,---,---,---,-2.99,3.08,0.15
007339,易方达沪深3,02-14,1.3902,1.3902,0.65,2.12,-4.33,2.20,8.18,---,---,---,-2.25,4.49,0.00
007801,大成中证红利,02-14,1.621,1.621,0.68,2.53,-6.14,0.93,2.47,---,---,---,-4.08,-0.06,0.00
007795,申万菱信中证,02-14,1.3055,1.3055,0.42,2.77,1.77,14.66,28.65,---,---,---,6.08,30.55,0.00
007671,建信中证红利,02-14,1.002,1.002,0.36,2.63,-5.36,-0.09,---,---,---,---,-4.46,0.20,0.12
501072,国金红利增强,02-14,0.9703,0.9703,0.22,0.94,-6.81,0.65,2.62,---,---,---,-4.03,-2.97,0.12
007473,华夏创蓝筹E,02-14,1.3145,1.3145,0.02,0.86,7.31,16.58,32.74,---,---,---,13.41,31.45,0.00
007475,华夏创成长E,02-14,1.308,1.308,0.81,4.07,7.60,15.07,30.34,---,---,---,14.21,30.80,0.00
007883,易方达沪深3,02-14,1.2182,1.2182,0.18,0.10,3.23,0.90,---,---,---,---,4.92,17.06,0.00
007800,申万菱信沪深,02-14,0.9996,0.9996,0.78,1.92,-6.96,-1.94,0.26,---,---,---,-6.05,-0.04,0.00
007799,申万菱信中小,02-14,1.2825,1.2825,0.55,2.87,1.38,14.19,27.11,---,---,---,8.22,28.25,0.00
007593,鹏扬中证50,02-14,1.1027,1.1027,-0.12,1.65,-0.72,11.07,---,---,---,---,3.39,10.27,0.12
007380,易方达上证5,02-14,1.0215,1.0215,0.62,2.14,-3.46,1.91,---,---,---,---,-3.00,2.15,0.00
007379,易方达上证5,02-14,1.0222,1.0222,0.62,2.15,-3.45,1.94,---,---,---,---,-2.98,2.22,0.05
007882,易方达沪深3,02-14,0.9796,0.9796,1.25,1.18,-7.09,-1.21,---,---,---,---,-6.37,-2.89,0.00
006724,工银深证红利,02-14,1.5723,1.5723,0.75,3.34,-7.52,0.02,7.34,---,---,---,-4.58,13.75,0.00
007615,德邦民裕进取,02-14,1.0942,1.0942,0.51,3.13,-1.06,9.27,---,---,---,---,3.89,9.42,0.00
007782,大成MSCI,02-14,1.0199,1.0199,0.63,1.97,-3.01,2.29,---,---,---,---,-1.80,1.99,0.12
007794,申万菱信中证,02-14,1.1569,1.1569,0.23,2.24,-2.81,8.90,14.70,---,---,---,0.10,15.69,0.00
006926,长城量化精选,02-14,1.0645,1.0645,0.18,0.60,-4.76,4.32,11.14,---,---,---,-3.98,6.45,0.15
501086,华宝MSCI,02-14,1.0869,1.0869,0.55,2.83,-1.53,7.91,---,---,---,---,1.04,8.69,0.10
007798,申万中证申万,02-14,1.2231,1.2231,-0.19,1.18,1.60,8.72,20.38,---,---,---,6.02,22.31,0.00
006671,广发消费升级,02-14,1.2167,1.2167,-0.16,1.43,-0.47,4.30,15.02,---,---,---,2.85,21.67,0.15
007524,汇添富内需增,02-14,1.0441,1.0441,0.72,3.50,-0.28,0.85,4.60,---,---,---,1.69,4.41,0.00
007405,华宝中证10,02-14,1.4911,1.4911,0.63,1.84,-5.09,-0.15,5.77,---,---,---,-3.74,10.04,0.00
007832,博道伍佰智航,02-14,1.0475,1.0475,0.20,1.90,-3.45,4.63,---,---,---,---,0.94,4.75,0.00
007816,嘉实新兴科技,02-14,1.1945,1.1945,0.00,0.78,5.86,19.43,---,---,---,---,15.20,19.44,0.00
007815,嘉实新兴科技,02-14,1.1952,1.1952,0.00,0.79,5.87,19.50,---,---,---,---,15.23,19.51,0.12
007831,博道伍佰智航,02-14,1.0487,1.0487,0.20,1.90,-3.43,4.72,---,---,---,---,0.98,4.87,--
007178,浙商中华预期,02-14,1.0135,1.0135,1.12,3.98,-3.97,3.79,---,---,---,---,-4.41,1.35,0.12
007983,申万菱信中证,02-14,1.1262,1.1262,-0.34,1.38,7.22,---,---,---,---,---,11.79,12.62,0.12
007984,申万菱信中证,02-14,1.1254,1.1254,-0.34,1.37,7.19,---,---,---,---,---,11.76,12.54,0.00
169301,财通中证50,02-14,1.0632,1.0632,0.07,0.90,-4.88,7.60,6.17,---,---,---,0.15,6.32,0.12
006251,银华兴盛股票,02-14,1.1259,1.1259,-0.31,1.55,3.65,10.45,12.94,---,---,---,6.67,12.59,0.15
007784,广发央企创新,02-14,1.0091,1.0091,0.47,3.13,-5.57,0.91,---,---,---,---,-2.63,0.91,0.12
007737,诺德研发创新,02-14,1.2848,1.2848,-0.40,1.02,9.21,22.57,---,---,---,---,16.57,28.48,0.15
006106,景顺长城量化,02-14,0.9953,0.9953,0.45,1.97,-2.77,3.75,7.97,---,---,---,-2.06,-0.47,0.15
007853,华商计算机行,02-14,1.1204,1.1204,-0.36,2.19,8.87,12.04,---,---,---,---,11.82,12.04,0.15
006676,宝盈品牌消费,02-14,1.1266,1.1266,0.63,4.42,-0.49,-1.84,8.48,---,---,---,1.31,12.66,0.00
501089,方正富邦消费,02-14,0.9732,0.9732,0.26,1.33,-4.47,---,---,---,---,---,-2.63,-2.68,0.12
169302,财通中证50,02-14,1.0595,1.0595,0.06,0.90,-4.91,7.50,5.92,---,---,---,0.09,5.95,0.00
007594,鹏扬中证50,02-14,1.0992,1.0992,-0.12,1.65,-0.75,10.86,---,---,---,---,3.35,9.92,0.00
006675,宝盈品牌消费,02-14,1.133,1.133,0.64,4.44,-0.42,-1.63,8.94,---,---,---,1.42,13.30,0.15
007472,华夏创蓝筹E,02-14,1.3179,1.3179,0.02,0.87,7.36,16.69,33.00,---,---,---,13.46,31.79,0.12
008768,创金上证超大,02-14,0.9514,0.9514,0.57,1.70,-5.34,---,---,---,---,---,-4.98,-4.86,0.15
008769,创金上证超大,02-14,0.9508,0.9508,0.58,1.70,-5.38,---,---,---,---,---,-5.03,-4.92,0.00
007943,富安达中证5,02-14,0.9883,0.9883,0.29,1.46,-4.27,---,---,---,---,---,-1.83,-1.17,0.12
008282,国泰CES半,02-14,1.3602,1.3602,1.09,4.51,18.35,---,---,---,---,---,30.86,36.02,0.00
008390,国联安沪深3,02-14,0.9942,0.9942,0.66,2.14,-4.24,---,---,---,---,---,-2.34,-0.58,0.08
008115,天弘中证红利,02-14,0.9199,0.9199,0.40,1.34,-8.50,---,---,---,---,---,-8.09,-8.01,0.00
007810,富国央企创新,02-14,0.9607,0.9607,0.10,2.78,-4.73,---,---,---,---,---,-4.03,-3.93,0.00
007605,嘉实沪深30,02-14,0.9494,0.9494,0.53,1.68,-6.70,---,---,---,---,---,-6.17,-5.06,0.12
007785,广发央企创新,02-14,1.0088,1.0088,0.47,3.13,-5.58,0.88,---,---,---,---,-2.64,0.88,0.00
007464,交银创业板5,02-14,1.2012,1.2012,0.28,3.13,11.16,---,---,---,---,---,16.89,20.12,0.12
008052,工银湾创10,02-14,1.0006,1.0006,0.18,0.34,0.01,---,---,---,---,---,0.04,0.06,0.10
167507,安信深圳科技,02-14,1.1426,1.1426,0.20,1.77,3.73,---,---,---,---,---,12.75,14.26,0.00
008084,海富通先进制,02-14,1.0639,1.0639,-1.21,0.43,5.78,---,---,---,---,---,6.45,6.39,0.00
007903,长城量化小盘,02-14,0.9596,0.9596,0.39,1.26,-4.05,---,---,---,---,---,---,-4.05,0.15
501090,华宝中证消费,02-14,0.9393,0.9393,-0.04,1.03,-7.28,---,---,---,---,---,-6.07,-6.07,0.10
007807,建信MSCI,02-14,1.0178,1.0178,0.51,2.31,-2.97,1.78,---,---,---,---,-0.52,1.78,0.00
007792,嘉实央企创新,02-14,0.9556,0.9556,0.45,2.46,-6.88,---,---,---,---,---,-5.31,-4.44,0.12
007029,易方达中证5,02-14,1.0747,1.0747,0.11,1.83,-1.45,10.87,16.82,---,---,---,3.48,7.47,0.00
007465,交银创业板5,02-14,1.2001,1.2001,0.28,3.12,11.13,---,---,---,---,---,16.84,20.01,0.00
008053,工银湾创10,02-14,1,1,0.17,0.33,-0.03,---,---,---,---,---,-0.02,0.00,0.00
008087,华夏中证5G,02-14,1.1193,1.1193,1.12,4.45,6.37,---,---,---,---,---,12.13,11.93,0.00
007809,富国央企创新,02-14,0.9615,0.9615,0.10,2.79,-4.70,---,---,---,---,---,-3.98,-3.85,0.12
007216,浙商中华预期,02-14,1.0126,1.0126,1.12,3.97,-4.00,3.72,---,---,---,---,-4.45,1.26,0.00
167506,安信深圳科技,02-14,1.1432,1.1432,0.21,1.78,3.76,---,---,---,---,---,12.79,14.32,0.12
005248,新华沪深30,02-14,0.9731,0.9731,0.55,1.48,-4.21,---,---,---,---,---,-3.30,-2.69,0.15
007675,工银产业升级,02-14,1.0471,1.0471,0.58,2.71,4.83,---,---,---,---,---,4.78,4.71,0.00
008326,东财中证通信,02-14,0.9712,0.9712,0.78,2.76,---,---,---,---,---,---,---,-2.88,0.10
007885,中融中证50,02-14,1.0043,1.0043,0.10,1.00,0.39,---,---,---,---,---,0.43,0.43,0.10
008086,华夏中证5G,02-14,1.1199,1.1199,1.13,4.46,6.39,---,---,---,---,---,12.17,11.99,0.12
007840,汇添富中证长,02-14,1.0228,1.0228,0.42,2.13,-4.19,1.54,---,---,---,---,-2.55,2.28,0.00
008124,中邮中证50,02-14,1.0562,1.0562,0.08,2.16,-0.87,---,---,---,---,---,3.41,5.62,0.00
008397,博时中证50,02-14,1.0053,1.0053,0.12,1.77,-1.37,---,---,---,---,---,0.52,0.53,0.00
008281,国泰CES半,02-14,1.3611,1.3611,1.08,4.52,18.38,---,---,---,---,---,30.91,36.11,0.10
008241,东财上证50,02-14,0.9999,0.9999,0.65,1.81,-5.33,---,---,---,---,---,-4.86,-0.01,0.00
008240,东财上证50,02-14,1.0004,1.0004,0.65,1.82,-5.31,---,---,---,---,---,-4.83,0.04,0.10
008085,海富通先进制,02-14,1.0645,1.0645,-1.22,0.43,5.80,---,---,---,---,---,6.50,6.45,0.15
008396,博时中证50,02-14,1.0056,1.0056,0.11,1.77,-1.36,---,---,---,---,---,0.55,0.56,0.12
008327,东财中证通信,02-14,0.9711,0.9711,0.79,2.76,---,---,---,---,---,---,---,-2.89,0.00
007806,建信MSCI,02-14,1.0188,1.0188,0.51,2.31,-2.93,1.88,---,---,---,---,-0.47,1.88,0.15
007793,嘉实央企创新,02-14,0.9552,0.9552,0.45,2.45,-6.89,---,---,---,---,---,-5.33,-4.48,0.00
007674,工银产业升级,02-14,1.0483,1.0483,0.58,2.72,4.90,---,---,---,---,---,4.89,4.83,0.15
007886,中融中证50,02-14,1.0037,1.0037,0.09,0.97,0.34,---,---,---,---,---,0.37,0.37,0.00
008129,湘财长源股票,02-14,1.0444,1.0444,-0.02,1.18,4.49,---,---,---,---,---,4.47,4.44,0.00
008128,湘财长源股票,02-14,1.0456,1.0456,-0.02,1.20,4.58,---,---,---,---,---,4.57,4.56,0.15
008009,华商高端装备,02-14,1.1133,1.1133,-0.01,3.90,9.56,---,---,---,---,---,10.46,11.33,0.15
007606,嘉实沪深30,02-14,0.9486,0.9486,0.52,1.67,-6.73,---,---,---,---,---,-6.21,-5.14,0.00
007796,博时央企创新,02-14,0.9595,0.9595,0.44,2.80,-5.90,-4.05,---,---,---,---,-4.97,-4.05,0.12
008134,鹏华优选价值,02-14,0.9795,0.9795,---,0.92,-2.57,---,---,---,---,---,-2.27,-2.05,0.15
008112,中泰中证50,02-14,1.0458,1.0458,-0.07,1.17,-2.24,---,---,---,---,---,2.14,4.58,0.10
008391,国联安沪深3,02-14,0.9957,0.9957,0.66,2.12,-4.26,---,---,---,---,---,-2.18,-0.43,0.00
007614,德邦民裕进取,02-14,1.0971,1.0971,0.51,3.13,-1.01,9.44,---,---,---,---,3.97,9.71,0.15
007797,博时央企创新,02-14,0.9585,0.9585,0.44,2.79,-5.94,-4.15,---,---,---,---,-5.02,-4.15,0.00
008114,天弘中证红利,02-14,0.9202,0.9202,0.39,1.33,-8.48,---,---,---,---,---,-8.08,-7.98,0.10
008113,中泰中证50,02-14,1.0451,1.0451,-0.06,1.17,-2.27,---,---,---,---,---,2.09,4.51,0.00
007786,富国中证国企,02-14,1.0001,1.0001,0.25,1.01,-0.02,---,---,---,---,---,0.01,0.01,0.12
008184,新华沪深30,02-14,0.9727,0.9727,0.56,1.48,-4.23,---,---,---,---,---,-3.33,-2.73,0.00
007787,富国中证国企,02-14,0.9996,0.9996,0.25,1.00,-0.06,---,---,---,---,---,-0.04,-0.04,0.00
