"Term"	"Ont"	"N"	"DE"	"P.DE"
"GO:0044281"	"small molecule metabolic process"	"BP"	2012	35	0.00739229436367619
"GO:0048513"	"animal organ development"	"BP"	3403	57	0.00131455934141887
"GO:0050877"	"nervous system process"	"BP"	1364	17	0.385030261455913
"GO:0050885"	"neuromuscular process controlling balance"	"BP"	51	0	1
"GO:0050905"	"neuromuscular process"	"BP"	107	1	0.707157862520697
"GO:0051402"	"neuron apoptotic process"	"BP"	238	7	0.0195176302951784
"GO:0060322"	"head development"	"BP"	738	13	0.079946308286661
"GO:0060548"	"negative regulation of cell death"	"BP"	1003	13	0.355463417011752
"GO:0070997"	"neuron death"	"BP"	347	7	0.102485744106656
"GO:0090304"	"nucleic acid metabolic process"	"BP"	5389	34	0.999995194258319
"GO:0106074"	"aminoacyl-tRNA metabolism involved in translational fidelity"	"BP"	13	0	1
"GO:0140018"	"regulation of cytoplasmic translational fidelity"	"BP"	1	0	1
"GO:1900247"	"regulation of cytoplasmic translational elongation"	"BP"	10	0	1
"GO:1901214"	"regulation of neuron death"	"BP"	313	6	0.148112623066385
"GO:1901215"	"negative regulation of neuron death"	"BP"	207	2	0.685166294863347
"GO:2000112"	"regulation of cellular macromolecule biosynthetic process"	"BP"	3725	35	0.914254764570828
"GO:2000765"	"regulation of cytoplasmic translation"	"BP"	26	0	1
"GO:0000003"	"reproduction"	"BP"	1354	14	0.683821723433086
"GO:0001505"	"regulation of neurotransmitter levels"	"BP"	321	6	0.160726039693327
"GO:0001659"	"temperature homeostasis"	"BP"	172	1	0.861570113609246
"GO:0001666"	"response to hypoxia"	"BP"	354	10	0.00757103563880629
"GO:0002790"	"peptide secretion"	"BP"	582	11	0.0699448362115493
"GO:0002791"	"regulation of peptide secretion"	"BP"	483	8	0.186874186378799
"GO:0002793"	"positive regulation of peptide secretion"	"BP"	275	3	0.608354596622045
"GO:0003012"	"muscle system process"	"BP"	448	11	0.0139781694691642
"GO:0003013"	"circulatory system process"	"BP"	532	17	0.000134335142602035
"GO:0006584"	"catecholamine metabolic process"	"BP"	51	1	0.442642547471698
"GO:0006811"	"ion transport"	"BP"	1533	24	0.0696166162119321
"GO:0006812"	"cation transport"	"BP"	1038	17	0.0847282402020259
"GO:0006820"	"anion transport"	"BP"	542	7	0.421337711486659
"GO:0006835"	"dicarboxylic acid transport"	"BP"	93	0	1
"GO:0006836"	"neurotransmitter transport"	"BP"	241	5	0.141316981966756
"GO:0006865"	"amino acid transport"	"BP"	134	2	0.452146017863353
"GO:0006936"	"muscle contraction"	"BP"	343	10	0.00611984663110756
"GO:0006937"	"regulation of muscle contraction"	"BP"	164	4	0.11778142360153
"GO:0006939"	"smooth muscle contraction"	"BP"	105	3	0.117996735439582
"GO:0006940"	"regulation of smooth muscle contraction"	"BP"	60	1	0.497348661645011
"GO:0007155"	"cell adhesion"	"BP"	1338	31	0.000128443202585054
"GO:0007162"	"negative regulation of cell adhesion"	"BP"	271	6	0.0901340536341812
"GO:0007166"	"cell surface receptor signaling pathway"	"BP"	2831	48	0.0027127195830467
"GO:0007267"	"cell-cell signaling"	"BP"	1510	37	7.6988924639616e-06
"GO:0007268"	"chemical synaptic transmission"	"BP"	591	14	0.00800368426544687
"GO:0007568"	"aging"	"BP"	318	9	0.0109127245737322
"GO:0007610"	"behavior"	"BP"	578	12	0.0334978031547554
"GO:0007618"	"mating"	"BP"	40	1	0.367669886297581
"GO:0007620"	"copulation"	"BP"	20	1	0.204717331873657
"GO:0007626"	"locomotory behavior"	"BP"	194	2	0.650496598692006
"GO:0008015"	"blood circulation"	"BP"	523	16	0.000343331763541833
"GO:0008104"	"protein localization"	"BP"	2417	24	0.791455091356158
"GO:0008217"	"regulation of blood pressure"	"BP"	169	6	0.0130012916252303
"GO:0008652"	"cellular amino acid biosynthetic process"	"BP"	73	3	0.050640425310548
"GO:0009063"	"cellular amino acid catabolic process"	"BP"	115	5	0.0102076916178357
"GO:0009306"	"protein secretion"	"BP"	549	11	0.0502670679928547
"GO:0009448"	"gamma-aminobutyric acid metabolic process"	"BP"	5	0	1
"GO:0009449"	"gamma-aminobutyric acid biosynthetic process"	"BP"	3	0	1
"GO:0009450"	"gamma-aminobutyric acid catabolic process"	"BP"	2	0	1
"GO:0009636"	"response to toxic substance"	"BP"	499	9	0.117616561211446
"GO:0009712"	"catechol-containing compound metabolic process"	"BP"	51	1	0.442642547471698
"GO:0009914"	"hormone transport"	"BP"	311	8	0.0264646355173939
"GO:0009967"	"positive regulation of signal transduction"	"BP"	1591	18	0.546361612572505
"GO:0010039"	"response to iron ion"	"BP"	33	1	0.314815805273652
"GO:0010543"	"regulation of platelet activation"	"BP"	30	0	1
"GO:0010544"	"negative regulation of platelet activation"	"BP"	19	0	1
"GO:0010647"	"positive regulation of cell communication"	"BP"	1730	21	0.411973567036334
"GO:0014046"	"dopamine secretion"	"BP"	20	0	1
"GO:0014051"	"gamma-aminobutyric acid secretion"	"BP"	8	0	1
"GO:0014052"	"regulation of gamma-aminobutyric acid secretion"	"BP"	5	0	1
"GO:0014053"	"negative regulation of gamma-aminobutyric acid secretion"	"BP"	1	0	1
"GO:0014059"	"regulation of dopamine secretion"	"BP"	20	0	1
"GO:0015031"	"protein transport"	"BP"	1689	17	0.736904561532689
"GO:0015696"	"ammonium transport"	"BP"	81	1	0.605089384797831
"GO:0015711"	"organic anion transport"	"BP"	430	7	0.219890391679034
"GO:0015718"	"monocarboxylic acid transport"	"BP"	137	3	0.205148197691441
"GO:0015740"	"C4-dicarboxylate transport"	"BP"	22	0	1
"GO:0015800"	"acidic amino acid transport"	"BP"	62	0	1
"GO:0015812"	"gamma-aminobutyric acid transport"	"BP"	12	0	1
"GO:0015833"	"peptide transport"	"BP"	1722	17	0.76471875959969
"GO:0015837"	"amine transport"	"BP"	76	0	1
"GO:0015844"	"monoamine transport"	"BP"	66	0	1
"GO:0015849"	"organic acid transport"	"BP"	293	5	0.242188408076933
"GO:0015850"	"organic hydroxy compound transport"	"BP"	228	1	0.927551489094426
"GO:0015872"	"dopamine transport"	"BP"	31	0	1
"GO:0015893"	"drug transport"	"BP"	175	3	0.321086439220921
"GO:0016053"	"organic acid biosynthetic process"	"BP"	427	4	0.719314412476305
"GO:0016054"	"organic acid catabolic process"	"BP"	250	7	0.0247211400668927
"GO:0018958"	"phenol-containing compound metabolic process"	"BP"	96	1	0.667648868930273
"GO:0019953"	"sexual reproduction"	"BP"	808	8	0.705071240448997
"GO:0022407"	"regulation of cell-cell adhesion"	"BP"	389	0	1
"GO:0022408"	"negative regulation of cell-cell adhesion"	"BP"	169	0	1
"GO:0022414"	"reproductive process"	"BP"	1353	14	0.682764071648528
"GO:0022610"	"biological adhesion"	"BP"	1345	32	6.02116746477648e-05
"GO:0023056"	"positive regulation of signaling"	"BP"	1736	22	0.330615357880517
"GO:0023061"	"signal release"	"BP"	433	12	0.00416949527277671
"GO:0030072"	"peptide hormone secretion"	"BP"	241	5	0.141316981966756
"GO:0030073"	"insulin secretion"	"BP"	200	5	0.0788989493554278
"GO:0030155"	"regulation of cell adhesion"	"BP"	659	10	0.219800949047207
"GO:0030168"	"platelet activation"	"BP"	152	4	0.0958877589587004
"GO:0030193"	"regulation of blood coagulation"	"BP"	74	2	0.206033686131144
"GO:0030195"	"negative regulation of blood coagulation"	"BP"	49	1	0.429702439468047
"GO:0030534"	"adult behavior"	"BP"	137	2	0.463506696742514
"GO:0031644"	"regulation of neurological system process"	"BP"	134	3	0.196402869996328
"GO:0031646"	"positive regulation of neurological system process"	"BP"	61	0	1
"GO:0031649"	"heat generation"	"BP"	16	0	1
"GO:0031650"	"regulation of heat generation"	"BP"	12	0	1
"GO:0031652"	"positive regulation of heat generation"	"BP"	10	0	1
"GO:0032024"	"positive regulation of insulin secretion"	"BP"	68	1	0.54146956541925
"GO:0032102"	"negative regulation of response to external stimulus"	"BP"	343	5	0.352137812232418
"GO:0032787"	"monocarboxylic acid metabolic process"	"BP"	594	5	0.809791573744196
"GO:0032880"	"regulation of protein localization"	"BP"	979	15	0.14991369584925
"GO:0032890"	"regulation of organic acid transport"	"BP"	57	1	0.479734845906582
"GO:0032891"	"negative regulation of organic acid transport"	"BP"	19	1	0.195552334696131
"GO:0032892"	"positive regulation of organic acid transport"	"BP"	33	0	1
"GO:0033036"	"macromolecule localization"	"BP"	2735	28	0.755522661775093
"GO:0033238"	"regulation of cellular amine metabolic process"	"BP"	80	0	1
"GO:0033240"	"positive regulation of cellular amine metabolic process"	"BP"	9	0	1
"GO:0033602"	"negative regulation of dopamine secretion"	"BP"	3	0	1
"GO:0033604"	"negative regulation of catecholamine secretion"	"BP"	13	0	1
"GO:0034109"	"homotypic cell-cell adhesion"	"BP"	77	3	0.0576565872384357
"GO:0034110"	"regulation of homotypic cell-cell adhesion"	"BP"	25	0	1
"GO:0034111"	"negative regulation of homotypic cell-cell adhesion"	"BP"	15	0	1
"GO:0035094"	"response to nicotine"	"BP"	43	0	1
"GO:0035640"	"exploration behavior"	"BP"	25	1	0.249006099761909
"GO:0036293"	"response to decreased oxygen levels"	"BP"	365	10	0.00927509180746934
"GO:0042053"	"regulation of dopamine metabolic process"	"BP"	20	0	1
"GO:0042069"	"regulation of catecholamine metabolic process"	"BP"	20	0	1
"GO:0042133"	"neurotransmitter metabolic process"	"BP"	145	2	0.493113512680228
"GO:0042135"	"neurotransmitter catabolic process"	"BP"	21	1	0.213778361926119
"GO:0042136"	"neurotransmitter biosynthetic process"	"BP"	98	1	0.675207471740371
"GO:0042220"	"response to cocaine"	"BP"	48	1	0.423120652177047
"GO:0042391"	"regulation of membrane potential"	"BP"	374	7	0.136027573792762
"GO:0042417"	"dopamine metabolic process"	"BP"	36	1	0.337985748781207
"GO:0042493"	"response to drug"	"BP"	958	20	0.00674846480349614
"GO:0042886"	"amide transport"	"BP"	1752	17	0.788275544198677
"GO:0043269"	"regulation of ion transport"	"BP"	639	10	0.194099685905982
"GO:0043270"	"positive regulation of ion transport"	"BP"	266	6	0.0842279080081891
"GO:0043271"	"negative regulation of ion transport"	"BP"	144	1	0.808779805669169
"GO:0043279"	"response to alkaloid"	"BP"	106	2	0.340335924483339
"GO:0044057"	"regulation of system process"	"BP"	594	14	0.00834668475289586
"GO:0044070"	"regulation of anion transport"	"BP"	93	1	0.655981352252148
"GO:0044282"	"small molecule catabolic process"	"BP"	404	8	0.0916079396438369
"GO:0044283"	"small molecule biosynthetic process"	"BP"	732	12	0.132087443316877
"GO:0044703"	"multi-organism reproductive process"	"BP"	980	10	0.682985103816321
"GO:0045184"	"establishment of protein localization"	"BP"	1803	18	0.753990495937827
"GO:0045471"	"response to ethanol"	"BP"	127	2	0.425121299391474
"GO:0045776"	"negative regulation of blood pressure"	"BP"	36	2	0.0631147228012848
"GO:0045915"	"positive regulation of catecholamine metabolic process"	"BP"	6	0	1
"GO:0045933"	"positive regulation of muscle contraction"	"BP"	48	2	0.103564806719676
"GO:0045964"	"positive regulation of dopamine metabolic process"	"BP"	6	0	1
"GO:0045987"	"positive regulation of smooth muscle contraction"	"BP"	31	1	0.298922396032799
"GO:0046394"	"carboxylic acid biosynthetic process"	"BP"	426	4	0.717608181959859
"GO:0046395"	"carboxylic acid catabolic process"	"BP"	250	7	0.0247211400668927
"GO:0046677"	"response to antibiotic"	"BP"	328	5	0.318482127226329
"GO:0046717"	"acid secretion"	"BP"	113	1	0.726699344045407
"GO:0046879"	"hormone secretion"	"BP"	301	8	0.0223317196452047
"GO:0046883"	"regulation of hormone secretion"	"BP"	254	7	0.026648843467495
"GO:0046887"	"positive regulation of hormone secretion"	"BP"	125	3	0.170772456008933
"GO:0046942"	"carboxylic acid transport"	"BP"	293	5	0.242188408076933
"GO:0048148"	"behavioral response to cocaine"	"BP"	14	0	1
"GO:0050432"	"catecholamine secretion"	"BP"	41	0	1
"GO:0050433"	"regulation of catecholamine secretion"	"BP"	39	0	1
"GO:0050708"	"regulation of protein secretion"	"BP"	456	8	0.150478069975208
"GO:0050714"	"positive regulation of protein secretion"	"BP"	256	3	0.559771552160744
"GO:0050796"	"regulation of insulin secretion"	"BP"	169	4	0.127493058524912
"GO:0050804"	"modulation of chemical synaptic transmission"	"BP"	393	11	0.00556653236705004
"GO:0050806"	"positive regulation of synaptic transmission"	"BP"	145	3	0.228877875423552
"GO:0050818"	"regulation of coagulation"	"BP"	79	2	0.226924929925344
"GO:0050819"	"negative regulation of coagulation"	"BP"	53	1	0.455290290837771
"GO:0050865"	"regulation of cell activation"	"BP"	535	4	0.861609572668199
"GO:0050866"	"negative regulation of cell activation"	"BP"	187	1	0.88359117200611
"GO:0051046"	"regulation of secretion"	"BP"	757	16	0.0132413471325739
"GO:0051047"	"positive regulation of secretion"	"BP"	409	6	0.322817381849919
"GO:0051048"	"negative regulation of secretion"	"BP"	226	8	0.004468657329567
"GO:0051049"	"regulation of transport"	"BP"	1773	26	0.108814698767756
"GO:0051050"	"positive regulation of transport"	"BP"	942	10	0.634390786002114
"GO:0051051"	"negative regulation of transport"	"BP"	502	11	0.0293053441839747
"GO:0051173"	"positive regulation of nitrogen compound metabolic process"	"BP"	2870	36	0.289849711004162
"GO:0051222"	"positive regulation of protein transport"	"BP"	403	3	0.840329346036917
"GO:0051223"	"regulation of protein transport"	"BP"	677	9	0.365471253446004
"GO:0051241"	"negative regulation of multicellular organismal process"	"BP"	1276	24	0.0108310235028017
"GO:0051588"	"regulation of neurotransmitter transport"	"BP"	129	4	0.0600649636164613
"GO:0051589"	"negative regulation of neurotransmitter transport"	"BP"	21	1	0.213778361926119
"GO:0051704"	"multi-organism process"	"BP"	2496	22	0.922222005212886
"GO:0051937"	"catecholamine transport"	"BP"	54	0	1
"GO:0051952"	"regulation of amine transport"	"BP"	71	0	1
"GO:0051953"	"negative regulation of amine transport"	"BP"	23	0	1
"GO:0051954"	"positive regulation of amine transport"	"BP"	33	0	1
"GO:0051955"	"regulation of amino acid transport"	"BP"	31	0	1
"GO:0051956"	"negative regulation of amino acid transport"	"BP"	10	0	1
"GO:0051957"	"positive regulation of amino acid transport"	"BP"	17	0	1
"GO:0060078"	"regulation of postsynaptic membrane potential"	"BP"	127	2	0.425121299391474
"GO:0060080"	"inhibitory postsynaptic potential"	"BP"	17	0	1
"GO:0060359"	"response to ammonium ion"	"BP"	126	2	0.421204156456327
"GO:0061041"	"regulation of wound healing"	"BP"	143	4	0.0808683762230794
"GO:0061045"	"negative regulation of wound healing"	"BP"	73	3	0.050640425310548
"GO:0061528"	"aspartate secretion"	"BP"	1	0	1
"GO:0070201"	"regulation of establishment of protein localization"	"BP"	723	9	0.440156651808244
"GO:0070459"	"prolactin secretion"	"BP"	6	0	1
"GO:0070471"	"uterine smooth muscle contraction"	"BP"	11	0	1
"GO:0070472"	"regulation of uterine smooth muscle contraction"	"BP"	10	0	1
"GO:0070474"	"positive regulation of uterine smooth muscle contraction"	"BP"	8	0	1
"GO:0070482"	"response to oxygen levels"	"BP"	389	10	0.0140004696335722
"GO:0070527"	"platelet aggregation"	"BP"	58	2	0.141239750613049
"GO:0071702"	"organic substance transport"	"BP"	2416	27	0.57129648840067
"GO:0071705"	"nitrogen compound transport"	"BP"	2035	21	0.714839279857858
"GO:0072329"	"monocarboxylic acid catabolic process"	"BP"	115	2	0.37727096913524
"GO:0072330"	"monocarboxylic acid biosynthetic process"	"BP"	318	1	0.974506165080072
"GO:0072347"	"response to anesthetic"	"BP"	72	1	0.562061778108056
"GO:0090087"	"regulation of peptide transport"	"BP"	706	9	0.412528157728577
"GO:0090257"	"regulation of muscle system process"	"BP"	251	5	0.159092604273945
"GO:0090276"	"regulation of peptide hormone secretion"	"BP"	199	4	0.191988044458898
"GO:0090277"	"positive regulation of peptide hormone secretion"	"BP"	91	1	0.64797734195678
"GO:0090330"	"regulation of platelet aggregation"	"BP"	18	0	1
"GO:0090331"	"negative regulation of platelet aggregation"	"BP"	12	0	1
"GO:0097151"	"positive regulation of inhibitory postsynaptic potential"	"BP"	7	0	1
"GO:0097164"	"ammonium ion metabolic process"	"BP"	193	4	0.178330748299718
"GO:0098609"	"cell-cell adhesion"	"BP"	771	16	0.01549215034564
"GO:0098828"	"modulation of inhibitory postsynaptic potential"	"BP"	7	0	1
"GO:0098916"	"anterograde trans-synaptic signaling"	"BP"	591	14	0.00800368426544687
"GO:0099177"	"regulation of trans-synaptic signaling"	"BP"	394	11	0.00567057677458573
"GO:0099536"	"synaptic signaling"	"BP"	601	14	0.00919245346672526
"GO:0099537"	"trans-synaptic signaling"	"BP"	596	14	0.00858176071644676
"GO:0099565"	"chemical synaptic transmission, postsynaptic"	"BP"	103	0	1
"GO:1900046"	"regulation of hemostasis"	"BP"	75	3	0.0540934687431592
"GO:1900047"	"negative regulation of hemostasis"	"BP"	50	2	0.110858630201497
"GO:1901565"	"organonitrogen compound catabolic process"	"BP"	1123	16	0.21083613223913
"GO:1901615"	"organic hydroxy compound metabolic process"	"BP"	500	7	0.343275368870067
"GO:1902722"	"positive regulation of prolactin secretion"	"BP"	3	0	1
"GO:1903034"	"regulation of response to wounding"	"BP"	173	5	0.0481357935679623
"GO:1903035"	"negative regulation of response to wounding"	"BP"	87	3	0.0770598601560669
"GO:1903530"	"regulation of secretion by cell"	"BP"	703	14	0.0308393969355189
"GO:1903531"	"negative regulation of secretion by cell"	"BP"	202	8	0.00225784090151347
"GO:1903532"	"positive regulation of secretion by cell"	"BP"	381	5	0.437598000778421
"GO:1903792"	"negative regulation of anion transport"	"BP"	26	1	0.257564646836271
"GO:1903793"	"positive regulation of anion transport"	"BP"	49	0	1
"GO:1904448"	"regulation of aspartate secretion"	"BP"	1	0	1
"GO:1904450"	"positive regulation of aspartate secretion"	"BP"	1	0	1
"GO:1904951"	"positive regulation of establishment of protein localization"	"BP"	440	3	0.880217193670269
"GO:1905114"	"cell surface receptor signaling pathway involved in cell-cell signaling"	"BP"	596	11	0.0796110075556744
"GO:2001023"	"regulation of response to drug"	"BP"	80	2	0.231122906255076
"GO:2001024"	"negative regulation of response to drug"	"BP"	34	1	0.322627462098628
"GO:0001816"	"cytokine production"	"BP"	765	8	0.646062993724786
"GO:0002237"	"response to molecule of bacterial origin"	"BP"	309	3	0.686036918902677
